Type,Depth,Magnitude,ID,Latitude,Longitude,Dates
Earthquake,55.0,7.0,ISCGEM822391,-30.799,-178.11,1968-05-20 07:13:09
Earthquake,51.9,5.8,ISCGEM822397,48.737,154.903,1968-05-20 10:34:20
Earthquake,50.0,6.9,ISCGEM822409,-30.725,-178.087,1968-05-20 20:05:51
Earthquake,28.3,7.0,ISCGEM822412,44.822,150.219,1968-05-20 21:09:46
Earthquake,35.0,5.9,ISCGEM822418,44.758,150.255,1968-05-21 00:19:35
Earthquake,30.0,5.6,ISCGEM822432,41.162,143.667,1968-05-21 04:11:26
Earthquake,31.3,6.3,ISCGEM822444,44.878,150.186,1968-05-21 08:20:02
Earthquake,30.0,5.8,ISCGEM822449,44.737,150.244,1968-05-21 11:00:46
Earthquake,45.1,6.0,ISCGEM822518,41.529,143.031,1968-05-22 10:51:55
Earthquake,48.5,6.0,ISCGEM822541,40.25,142.51,1968-05-22 19:29:28
Earthquake,20.0,7.2,ISCGEM822588,-41.659,172.02,1968-05-23 17:24:18
Earthquake,27.6,6.6,ISCGEM822745,40.881,143.178,1968-05-24 14:06:24
Earthquake,619.1,6.2,ISCGEM822753,-6.799,118.853,1968-05-24 15:43:56
Earthquake,15.0,5.7,ISCGEM822768,-41.939,171.999,1968-05-24 20:57:26
Earthquake,31.8,6.1,ISCGEM822812,40.179,143.29,1968-05-25 11:52:58
Earthquake,30.0,5.9,ISCGEM823083,-30.786,-177.63,1968-05-28 09:06:31
Earthquake,45.0,7.5,ISCGEM823104,-2.85,139.353,1968-05-28 13:27:19
Earthquake,20.5,5.7,ISCGEM823128,52.215,172.763,1968-05-28 22:30:00
Earthquake,24.2,5.9,ISCGEM823251,44.65,150.259,1968-05-30 05:23:48
Earthquake,35.0,6.4,ISCGEM823302,-30.928,-177.397,1968-05-30 19:42:26
Earthquake,45.0,5.8,ISCGEM819574,40.252,142.397,1968-06-01 10:31:50
Earthquake,35.0,5.7,ISCGEM819628,-8.076,158.673,1968-06-02 08:18:37
Earthquake,155.0,5.6,ISCGEM819717,45.445,148.584,1968-06-03 14:16:19
Earthquake,35.0,6.7,ISCGEM819942,-1.916,120.094,1968-06-07 11:57:34
Earthquake,38.0,6.2,ISCGEM819969,-2.078,120.462,1968-06-07 21:30:55
Earthquake,15.0,5.7,ISCGEM819976,-8.74,157.558,1968-06-08 00:16:39
Earthquake,40.0,5.9,ISCGEM819990,43.54,147.096,1968-06-08 05:29:48
Earthquake,15.0,6.2,ISCGEM820030,-48.946,31.122,1968-06-08 23:24:03
Earthquake,186.1,5.7,ISCGEMSUP820098,56.28,-161.493,1968-06-10 12:41:07
Earthquake,32.1,7.0,ISCGEM820211,39.503,143.07,1968-06-12 13:41:53
Earthquake,35.0,5.7,ISCGEM820257,-0.591,132.909,1968-06-12 20:15:49
Earthquake,27.5,6.3,ISCGEM820262,39.362,142.955,1968-06-12 21:57:42
Earthquake,30.0,5.6,ISCGEM820301,39.235,143.187,1968-06-13 11:56:24
Earthquake,30.0,6.2,ISCGEM820322,39.421,143.097,1968-06-13 21:10:37
Earthquake,24.5,5.7,ISCGEM820355,39.306,142.992,1968-06-14 11:52:39
Earthquake,10.0,5.7,ISCGEM820358,45.25,153.351,1968-06-14 12:17:25
Earthquake,140.0,5.6,ISCGEM820398,26.88,126.514,1968-06-15 05:59:05
Earthquake,10.0,6.2,ISCGEM820399,5.591,-82.549,1968-06-15 07:08:49
Earthquake,30.0,5.7,ISCGEM820412,51.633,159.325,1968-06-15 11:27:33
Earthquake,10.0,5.9,ISCGEM820509,-53.827,8.766,1968-06-16 19:14:05
Earthquake,37.6,6.3,ISCGEM820557,41.054,143.259,1968-06-17 11:53:01
Earthquake,50.0,6.3,ISCGEM820583,-12.301,166.567,1968-06-17 18:09:37
Earthquake,25.0,6.4,ISCGEM820585,38.745,143.918,1968-06-17 18:57:30
Earthquake,15.0,6.8,ISCGEM820734,-5.61,-77.086,1968-06-19 08:13:35
Earthquake,20.0,5.8,ISCGEM820811,-44.054,-75.583,1968-06-19 19:58:03
Earthquake,15.0,5.7,ISCGEM820847,-5.573,-77.184,1968-06-20 02:38:37
Earthquake,15.0,5.7,ISCGEM820933,-5.705,-77.258,1968-06-21 00:26:08
Earthquake,18.2,6.1,ISCGEM821004,40.406,143.767,1968-06-22 01:12:33
Earthquake,20.7,5.8,ISCGEM821218,39.585,143.587,1968-06-25 23:33:20
Earthquake,45.0,5.8,ISCGEM821247,42.037,142.897,1968-06-26 10:23:51
Earthquake,80.0,5.9,ISCGEM821259,-22.207,171.315,1968-06-26 15:40:31
Earthquake,60.6,6.1,ISCGEM818523,35.999,139.348,1968-07-01 10:45:12
Earthquake,57.9,6.4,ISCGEM818550,17.515,-100.273,1968-07-02 03:44:52
Earthquake,55.0,5.7,ISCGEM818552,-29.915,-177.69,1968-07-02 04:30:53
Earthquake,45.0,6.0,ISCGEM818568,-2.712,138.891,1968-07-02 18:40:10
Earthquake,47.0,6.3,ISCGEM818662,38.478,142.153,1968-07-05 11:28:14
Earthquake,55.0,5.8,ISCGEMSUP818727,-6.477,133.887,1968-07-06 19:29:00
Earthquake,15.0,6.0,ISCGEM818882,-36.772,78.413,1968-07-10 11:16:45
Earthquake,20.0,5.9,ISCGEM818892,40.211,143.472,1968-07-10 20:40:31
Earthquake,21.8,6.0,ISCGEM818928,39.554,143.238,1968-07-12 00:44:37
Earthquake,19.9,6.0,ISCGEM818931,39.623,143.277,1968-07-12 03:56:28
Earthquake,12.4,5.9,ISCGEM819094,-8.619,125.008,1968-07-17 05:24:15
Earthquake,15.0,5.8,ISCGEM819166,8.727,93.626,1968-07-19 04:56:26
Earthquake,15.0,5.7,ISCGEM819218,-3.112,150.6,1968-07-21 06:09:42
Earthquake,10.0,6.0,ISCGEM819246,-54.73,1.5,1968-07-22 05:09:14
Earthquake,38.4,5.6,ISCGEM819263,-20.154,169.011,1968-07-22 17:58:33
Earthquake,26.7,6.0,ISCGEM819294,40.387,143.505,1968-07-23 23:02:39
Earthquake,45.0,7.3,ISCGEM819340,-30.725,-178.217,1968-07-25 07:23:07
Earthquake,17.3,5.8,ISCGEM819351,45.558,146.861,1968-07-25 10:50:33
Earthquake,15.0,5.7,ISCGEM819418,-19.188,176.024,1968-07-27 10:51:32
Earthquake,23.6,6.1,ISCGEM819452,55.42,166.565,1968-07-28 21:12:40
Earthquake,45.0,6.3,ISCGEM819475,-22.531,-174.86,1968-07-29 11:12:02
Earthquake,20.0,6.2,ISCGEM819494,-0.291,133.409,1968-07-29 23:52:18
Earthquake,31.8,6.5,ISCGEM819518,-6.987,-80.544,1968-07-30 20:38:43
Earthquake,127.2,5.7,ISCGEM817534,-26.822,-177.09,1968-08-01 00:14:17
Earthquake,25.0,7.6,ISCGEM817557,16.316,122.067,1968-08-01 20:19:22
Earthquake,67.4,5.9,ISCGEM817580,27.579,60.979,1968-08-02 13:30:25
Earthquake,25.0,7.3,ISCGEM817583,16.519,-97.739,1968-08-02 14:06:43
Earthquake,15.0,6.7,ISCGEM817611,25.637,128.49,1968-08-03 04:54:34
Earthquake,25.0,6.4,ISCGEM817612,16.475,122.23,1968-08-03 06:25:05
Earthquake,100.0,6.1,ISCGEM817656,6.498,126.777,1968-08-04 11:41:25
Earthquake,45.7,6.8,ISCGEM817699,33.231,132.192,1968-08-05 16:17:06
Earthquake,59.9,5.8,ISCGEM817753,43.024,144.844,1968-08-07 08:00:15
Earthquake,37.6,5.8,ISCGEM817774,36.363,141.587,1968-08-08 04:55:10
Earthquake,23.0,7.6,ISCGEM817844,1.514,126.234,1968-08-10 02:07:06
Earthquake,20.0,5.8,ISCGEM817849,1.328,126.478,1968-08-10 04:05:50
Earthquake,25.0,6.5,ISCGEM817856,1.402,126.182,1968-08-10 05:51:48
Earthquake,30.0,5.9,ISCGEM817862,1.619,126.297,1968-08-10 08:10:17
Earthquake,90.2,5.8,ISCGEM817898,-15.242,-73.924,1968-08-11 02:41:54
Earthquake,165.2,5.7,ISCGEM817909,52.053,-179.955,1968-08-11 12:37:30
Earthquake,30.0,6.0,ISCGEM817918,1.584,126.483,1968-08-11 20:00:44
Earthquake,30.0,5.8,ISCGEM817959,1.704,126.477,1968-08-13 02:52:51
Earthquake,125.0,5.7,ISCGEMSUP817990,-15.625,167.662,1968-08-13 19:35:22
Earthquake,22.5,5.7,ISCGEM818002,15.103,122.492,1968-08-14 07:56:39
Earthquake,20.0,6.0,ISCGEM818003,18.201,-103.232,1968-08-14 08:38:42
Earthquake,20.0,7.2,ISCGEM818025,0.157,119.802,1968-08-14 22:14:23
Earthquake,25.0,5.6,ISCGEM818047,-12.76,166.188,1968-08-15 17:41:33
Earthquake,15.0,5.9,ISCGEM818066,38.589,143.574,1968-08-16 10:39:17
Earthquake,30.0,5.6,ISCGEM818076,16.557,-98.03,1968-08-16 18:25:54
Earthquake,35.0,6.0,ISCGEM818083,1.364,126.268,1968-08-17 04:00:38
Earthquake,543.1,7.3,ISCGEM818136,-10.188,159.914,1968-08-18 18:38:32
Earthquake,35.0,5.8,ISCGEM818137,1.159,126.1,1968-08-18 18:56:50
Earthquake,10.0,5.8,ISCGEM818179,5.485,147.082,1968-08-20 11:16:57
Earthquake,15.0,6.5,ISCGEM818206,-30.775,-178.766,1968-08-21 17:56:48
Earthquake,25.6,6.2,ISCGEM818229,52.96,171.15,1968-08-22 14:00:08
Earthquake,533.6,6.3,ISCGEM818277,-21.989,-63.554,1968-08-23 22:36:52
Earthquake,21.0,5.7,ISCGEM818320,40.108,143.43,1968-08-25 09:07:32
Earthquake,21.5,5.7,ISCGEM818322,40.056,143.393,1968-08-25 09:13:48
Earthquake,97.1,5.7,ISCGEM818326,-20.117,-174.984,1968-08-25 11:15:47
Earthquake,20.0,5.8,ISCGEM818343,-16.321,178.161,1968-08-26 09:25:59
Earthquake,27.5,5.5,ISCGEM818381,12.363,144.545,1968-08-27 13:45:51
Earthquake,15.0,5.9,ISCGEM818402,-19.962,176.486,1968-08-28 11:50:29
Earthquake,20.0,6.4,ISCGEM818415,15.51,122.058,1968-08-28 20:42:19
Earthquake,10.0,7.1,ISCGEM818488,34.158,59.083,1968-08-31 10:47:43
Earthquake,15.0,6.2,ISCGEM816551,34.021,58.178,1968-09-01 07:27:32
Earthquake,20.0,6.3,ISCGEM816634,41.86,32.463,1968-09-03 08:19:56
Earthquake,17.7,5.5,ISCGEM816646,20.561,-62.28,1968-09-03 15:36:59
Earthquake,37.2,5.6,ISCGEM816788,31.008,131.907,1968-09-06 19:22:49
Earthquake,45.0,5.7,ISCGEM816815,-58.456,-25.712,1968-09-07 15:52:15
Earthquake,30.0,6.3,ISCGEM816856,-3.714,143.074,1968-09-08 15:12:26
Earthquake,142.3,6.1,ISCGEM816874,-8.752,-74.434,1968-09-09 00:37:47
Earthquake,17.9,5.9,ISCGEM816954,-43.037,-75.175,1968-09-11 18:26:36
Earthquake,635.4,6.1,ISCGEM816976,-21.516,-179.26,1968-09-12 22:44:08
Earthquake,25.0,6.2,ISCGEM817010,28.375,53.207,1968-09-14 13:48:32
Earthquake,27.2,6.0,ISCGEM817038,40.85,143.338,1968-09-15 10:50:15
Earthquake,35.0,6.8,ISCGEM817073,-6.024,148.758,1968-09-16 13:55:35
Earthquake,65.0,6.1,ISCGEM817081,-6.025,148.843,1968-09-16 16:00:53
Earthquake,25.0,6.0,ISCGEM817120,-15.274,-175.415,1968-09-17 17:49:50
Earthquake,15.0,5.8,ISCGEM817149,-18.173,167.306,1968-09-18 11:43:44
Earthquake,103.4,6.5,ISCGEMSUP817201,10.697,-62.748,1968-09-20 06:00:04
Earthquake,58.3,6.7,ISCGEM817240,42.035,142.676,1968-09-21 13:06:02
Earthquake,190.0,5.7,ISCGEM817289,-24.261,-66.952,1968-09-22 21:52:59
Earthquake,15.0,6.2,ISCGEM817350,-46.451,166.562,1968-09-25 07:02:51
Earthquake,124.8,6.0,ISCGEM817353,15.573,-92.536,1968-09-25 10:38:39
Earthquake,587.5,5.6,ISCGEM817384,-17.692,-178.459,1968-09-26 08:41:23
Earthquake,249.2,6.1,ISCGEM817397,-21.071,-176.812,1968-09-26 14:37:47
Earthquake,50.0,7.1,ISCGEM817404,-30.62,-177.914,1968-09-26 18:02:54
Earthquake,150.6,6.0,ISCGEM817421,-6.909,129.083,1968-09-27 03:58:58
Earthquake,15.0,6.4,ISCGEM817437,-3.624,143.473,1968-09-27 19:06:45
Earthquake,65.0,6.1,ISCGEM817459,-13.235,-76.279,1968-09-28 13:53:36
Earthquake,105.0,5.8,ISCGEM815575,-3.775,128.493,1968-10-03 08:04:57
Earthquake,100.9,6.0,ISCGEMSUP815603,-56.186,-27.225,1968-10-04 06:04:38
Earthquake,15.0,6.2,ISCGEM815665,-15.119,-175.174,1968-10-06 08:47:02
Earthquake,500.0,7.3,ISCGEM815709,26.358,140.635,1968-10-07 19:20:20
Earthquake,35.0,6.5,ISCGEM815712,41.965,142.759,1968-10-07 20:49:04
Earthquake,10.0,6.1,ISCGEM815724,-39.846,87.677,1968-10-08 07:43:21
Earthquake,209.3,5.6,ISCGEM815732,-23.34,-66.582,1968-10-08 14:53:38
Earthquake,48.9,6.1,ISCGEM815787,-6.078,148.631,1968-10-10 15:05:36
Earthquake,603.6,6.0,ISCGEM815857,-20.733,-178.698,1968-10-12 19:17:42
Earthquake,15.0,6.5,ISCGEM815895,-31.566,117.071,1968-10-14 02:58:52
Earthquake,75.0,5.9,ISCGEM815957,-0.425,100.575,1968-10-15 02:10:32
Earthquake,20.0,5.7,ISCGEM816001,29.127,129.575,1968-10-16 07:45:49
Earthquake,22.5,6.2,ISCGEM816127,24.95,122.439,1968-10-20 07:08:21
Earthquake,15.0,6.0,ISCGEM816133,40.433,144.299,1968-10-20 12:21:49
Earthquake,15.0,7.0,ISCGEM816232,-3.33,143.286,1968-10-23 21:04:44
Earthquake,15.0,5.7,ISCGEM816239,-3.397,143.492,1968-10-24 02:02:25
Earthquake,45.0,6.3,ISCGEM816258,5.909,127.031,1968-10-24 15:51:17
Earthquake,55.0,5.7,ISCGEM816267,49.517,156.078,1968-10-24 22:35:54
Earthquake,50.0,5.6,ISCGEM816372,33.51,140.984,1968-10-28 14:40:41
Earthquake,50.0,6.4,ISCGEM816383,-12.442,166.41,1968-10-28 23:32:29
Earthquake,35.0,5.8,ISCGEM816389,31.348,141.904,1968-10-29 04:06:08
Earthquake,10.0,6.7,ISCGEM816416,65.393,-150.072,1968-10-29 22:16:18
Earthquake,35.0,6.1,ISCGEM816498,1.191,126.23,1968-10-31 09:06:38
Earthquake,43.7,5.9,ISCGEM816499,-16.338,-73.386,1968-10-31 09:15:46
Earthquake,597.0,6.5,ISCGEM814785,-14.177,172.113,1968-11-04 09:07:40
Earthquake,42.2,6.1,ISCGEM814969,2.358,126.856,1968-11-09 20:30:45
Earthquake,27.1,5.9,ISCGEM815011,40.172,143.442,1968-11-11 14:41:16
Earthquake,53.6,5.8,ISCGEM815021,27.488,128.483,1968-11-12 00:44:15
Earthquake,46.0,6.2,ISCGEM815079,40.188,142.75,1968-11-13 18:41:49
Earthquake,35.0,5.9,ISCGEM815143,-16.596,175.932,1968-11-16 07:45:50
Earthquake,175.7,6.1,ISCGEM815159,9.477,-72.588,1968-11-17 00:16:10
Earthquake,35.0,5.6,ISCGEM815164,-3.201,128.862,1968-11-17 05:18:57
Earthquake,18.6,6.2,ISCGEM815166,-1.238,-13.862,1968-11-17 07:41:18
Earthquake,35.0,6.1,ISCGEM815285,16.209,122.262,1968-11-22 08:59:27
Earthquake,85.0,5.6,ISCGEM815289,1.369,125.716,1968-11-22 10:31:56
Earthquake,10.0,5.6,ISCGEM815290,13.129,122.553,1968-11-22 11:38:17
Earthquake,25.0,6.4,ISCGEM815351,-15.444,-175.693,1968-11-24 21:09:49
Earthquake,40.0,5.9,ISCGEM815353,40.337,142.468,1968-11-24 21:21:01
Earthquake,50.0,6.4,ISCGEM815369,5.122,126.847,1968-11-25 18:36:57
Earthquake,10.0,5.6,ISCGEM815374,-57.609,-6.883,1968-11-26 00:03:13
Earthquake,45.0,5.8,ISCGEM815375,-5.326,151.953,1968-11-26 01:10:11
Earthquake,20.0,6.4,ISCGEM815444,15.102,-94.802,1968-11-28 10:36:07
Earthquake,173.5,5.8,ISCGEM815451,-6.74,156.118,1968-11-28 16:30:33
Earthquake,11.3,5.7,ISCGEM813781,-14.148,23.877,1968-12-02 02:33:43
Earthquake,20.0,6.1,ISCGEM813880,36.482,26.989,1968-12-05 07:52:11
Earthquake,10.0,6.0,ISCGEM813884,63.929,-21.954,1968-12-05 09:44:15
Earthquake,15.0,6.6,ISCGEM813940,-3.517,146.033,1968-12-07 04:57:53
Earthquake,25.0,5.7,ISCGEM813959,51.465,175.614,1968-12-07 15:40:58
Earthquake,10.0,5.8,ISCGEM813968,-44.983,-80.485,1968-12-07 20:35:19
Earthquake,71.6,6.0,ISCGEM813969,-20.67,169.428,1968-12-07 21:35:47
Earthquake,90.0,5.7,ISCGEM814031,-6.321,130.418,1968-12-10 04:25:24
Earthquake,97.9,5.9,ISCGEM814089,9.715,125.884,1968-12-12 05:25:36
Earthquake,435.8,5.6,ISCGEM814092,-15.961,-177.862,1968-12-12 07:19:47
Earthquake,25.0,5.9,ISCGEM814137,51.467,175.638,1968-12-14 09:59:03
Earthquake,30.2,6.2,ISCGEM814153,51.541,175.767,1968-12-15 02:14:19
Earthquake,25.0,6.2,ISCGEM814154,51.672,175.729,1968-12-15 02:28:33
Earthquake,109.6,6.3,ISCGEMSUP814226,60.146,-153.058,1968-12-17 12:02:19
Earthquake,376.6,5.8,ISCGEM814276,-19.802,-177.609,1968-12-18 20:03:46
Earthquake,150.3,5.8,ISCGEM814291,36.128,70.085,1968-12-19 05:17:52
Earthquake,44.1,6.0,ISCGEM814306,53.434,160.07,1968-12-19 15:15:59
Nuclear Explosion,1.4,5.52,CI3342181,37.2315,-116.4736667,1968-12-19 16:30:01
Earthquake,25.0,5.6,ISCGEM814401,36.306,101.772,1968-12-22 09:06:37
Earthquake,22.7,5.6,ISCGEM814412,56.331,-153.996,1968-12-22 16:44:44
Earthquake,33.1,5.6,ISCGEM814623,57.489,-151.445,1968-12-30 07:03:13
Earthquake,45.0,5.6,ISCGEM812771,51.096,-179.392,1969-01-01 09:07:06
Earthquake,80.1,6.0,ISCGEMSUP812819,-56.096,-27.842,1969-01-02 17:50:48
Earthquake,10.0,5.5,ISCGEM812826,37.14,57.899,1969-01-03 03:16:40
Earthquake,15.0,5.9,ISCGEM812841,51.132,-179.306,1969-01-03 13:28:12
Earthquake,105.0,5.8,ISCGEM812879,-6.85,129.821,1969-01-04 22:36:48
Earthquake,60.0,7.0,ISCGEM812898,-7.97,158.888,1969-01-05 13:26:43
Earthquake,10.0,6.9,ISCGEM812954,-10.407,164.479,1969-01-06 15:39:00
Earthquake,45.0,5.6,ISCGEM813024,11.823,143.419,1969-01-08 21:55:51
Earthquake,25.0,5.9,ISCGEM813057,28.92,130.667,1969-01-10 03:20:55
Earthquake,50.0,5.8,ISCGEM813149,-7.967,158.999,1969-01-13 08:55:05
Earthquake,25.0,6.4,ISCGEM813187,36.043,29.221,1969-01-14 23:12:08
Earthquake,130.0,6.4,ISCGEMSUP813263,-56.756,-26.865,1969-01-18 03:02:38
Earthquake,244.7,7.0,ISCGEM813290,44.985,143.238,1969-01-19 07:02:09
Earthquake,112.9,7.1,ISCGEM813304,-14.849,167.345,1969-01-19 18:50:53
Earthquake,10.0,6.2,ISCGEM813332,-10.441,164.67,1969-01-20 12:24:38
Earthquake,25.0,5.9,ISCGEM813336,54.899,166.054,1969-01-20 14:20:13
Earthquake,30.1,5.6,ISCGEM813398,55.901,162.962,1969-01-22 00:42:31
Earthquake,593.5,6.7,ISCGEM813480,-21.882,-179.498,1969-01-24 02:33:04
Earthquake,35.0,6.0,ISCGEM813514,0.836,126.005,1969-01-25 05:19:20
Earthquake,31.3,6.1,ISCGEM813567,55.84,162.688,1969-01-26 15:05:37
Earthquake,15.0,6.2,ISCGEM813602,8.654,137.854,1969-01-27 13:15:28
Earthquake,15.0,6.0,ISCGEM813674,-17.048,-171.604,1969-01-29 17:44:30
Earthquake,60.0,7.6,ISCGEM813688,4.569,127.306,1969-01-30 10:29:41
Earthquake,43.3,6.4,ISCGEM813710,4.192,128.186,1969-01-31 00:44:16
Earthquake,40.0,6.0,ISCGEM813732,4.356,128.231,1969-01-31 13:48:24
Earthquake,260.0,5.6,ISCGEM813736,-15.426,-174.909,1969-01-31 14:59:35
Earthquake,35.0,5.7,ISCGEM811747,9.252,126.46,1969-02-01 07:41:24
Earthquake,45.0,6.0,ISCGEM811775,3.8,128.255,1969-02-02 01:38:48
Earthquake,45.0,5.7,ISCGEM811783,3.882,128.371,1969-02-02 05:21:29
Earthquake,30.0,5.8,ISCGEM811839,4.254,128.102,1969-02-03 19:01:31
Earthquake,35.0,6.8,ISCGEM811844,4.738,127.374,1969-02-03 21:41:43
Earthquake,45.0,6.1,ISCGEM811849,-0.717,121.631,1969-02-04 01:38:30
Earthquake,35.0,6.2,ISCGEM811851,-8.124,-79.943,1969-02-04 04:10:18
Earthquake,660.0,7.2,ISCGEM812084,-22.797,178.82,1969-02-10 22:58:06
Earthquake,662.0,5.9,ISCGEM812085,-22.973,179.076,1969-02-10 23:02:59
Earthquake,13.3,6.1,ISCGEM812113,41.389,79.307,1969-02-11 22:08:54
Earthquake,430.5,7.2,ISCGEM812115,-6.784,126.581,1969-02-11 22:16:13
Earthquake,210.1,5.7,ISCGEM812247,-13.672,167.219,1969-02-15 13:49:15
Earthquake,40.0,6.3,ISCGEM812293,3.65,128.351,1969-02-17 00:43:04
Earthquake,75.0,6.3,ISCGEM812400,3.524,128.21,1969-02-20 09:55:41
Earthquake,55.0,6.3,ISCGEM812402,3.337,128.176,1969-02-20 10:30:21
Earthquake,35.0,6.0,ISCGEM812421,3.509,128.311,1969-02-20 16:58:15
Earthquake,15.0,7.0,ISCGEM812497,-3.201,118.904,1969-02-23 00:36:58
Earthquake,35.0,6.2,ISCGEM812527,-6.122,130.946,1969-02-24 00:08:46
Earthquake,65.0,5.7,ISCGEM812554,5.255,126.512,1969-02-25 01:35:04
Earthquake,10.0,7.8,ISCGEM812637,36.033,-10.613,1969-02-28 02:40:32
Earthquake,10.0,6.2,ISCGEM812648,36.181,-10.54,1969-02-28 04:25:35
Earthquake,15.0,5.8,ISCGEM810456,40.028,27.572,1969-03-03 00:59:13
Earthquake,34.5,6.0,ISCGEM810486,51.574,159.196,1969-03-03 14:49:33
Earthquake,35.0,6.2,ISCGEM810572,4.031,128.112,1969-03-05 13:52:05
Earthquake,205.6,6.2,ISCGEM810582,36.394,70.746,1969-03-05 19:33:24
Earthquake,170.0,5.7,ISCGEM810683,41.32,139.81,1969-03-08 10:20:10
Earthquake,20.0,6.3,ISCGEM810744,-4.193,135.504,1969-03-09 13:48:04
Earthquake,20.0,5.7,ISCGEM810746,-4.103,135.64,1969-03-09 14:39:04
Earthquake,198.7,6.0,ISCGEMSUP810765,-5.589,147.23,1969-03-10 06:54:18
Earthquake,179.8,5.7,ISCGEM810910,12.78,-86.812,1969-03-14 08:47:17
Earthquake,20.0,5.8,ISCGEM810950,-2.736,126.589,1969-03-15 11:44:42
Earthquake,42.3,5.7,ISCGEM810954,51.303,-179.068,1969-03-15 13:35:36
Earthquake,38.8,6.0,ISCGEM810987,38.542,142.886,1969-03-16 15:54:18
Earthquake,12.9,5.6,ISCGEM811059,44.047,150.906,1969-03-18 16:16:36
Earthquake,168.5,6.5,ISCGEM811093,28.783,128.435,1969-03-19 13:59:27
Earthquake,10.0,5.7,ISCGEM811127,31.205,-114.315,1969-03-20 08:17:42
Earthquake,20.0,6.1,ISCGEM811148,8.697,127.217,1969-03-20 16:18:55
Earthquake,20.0,5.7,ISCGEM811160,8.734,127.324,1969-03-20 23:38:40
Earthquake,17.1,5.8,ISCGEM811168,40.38,143.882,1969-03-21 03:05:11
Earthquake,10.0,6.0,ISCGEM811200,31.296,-114.417,1969-03-21 04:56:18
Earthquake,15.0,5.8,ISCGEM811375,-15.621,-176.013,1969-03-22 05:43:56
Earthquake,15.0,5.9,ISCGEM811440,39.083,28.493,1969-03-23 21:08:44
Earthquake,15.0,6.1,ISCGEM811514,39.237,28.714,1969-03-25 13:21:32
Earthquake,15.0,6.0,ISCGEM811574,3.745,128.299,1969-03-27 04:46:25
Earthquake,50.0,6.6,ISCGEM811592,4.575,127.609,1969-03-27 12:41:40
Earthquake,10.0,6.7,ISCGEM811616,38.515,28.546,1969-03-28 01:48:32
Earthquake,10.0,6.2,ISCGEM811663,11.875,41.208,1969-03-29 09:15:53
Earthquake,10.0,6.1,ISCGEM811667,11.886,41.341,1969-03-29 11:04:50
Earthquake,15.0,5.6,ISCGEM811675,10.324,56.977,1969-03-29 13:48:56
Earthquake,10.0,6.6,ISCGEM811717,27.575,33.895,1969-03-31 07:15:52
Earthquake,398.1,6.7,ISCGEM811728,38.502,134.555,1969-03-31 19:25:28
Earthquake,15.0,5.7,ISCGEM809550,51.117,173.537,1969-04-04 08:45:17
Earthquake,15.0,5.9,ISCGEM809562,24.315,-110.154,1969-04-04 16:16:16
Earthquake,15.9,5.6,ISCGEM809568,54.435,169.37,1969-04-04 22:57:16
Earthquake,15.0,6.1,ISCGEM809572,11.884,41.338,1969-04-05 02:18:31
Earthquake,15.0,6.3,ISCGEM809597,1.339,-85.024,1969-04-05 23:26:12
Earthquake,15.0,5.8,ISCGEM809602,38.433,26.631,1969-04-06 03:49:35
Earthquake,15.0,5.5,ISCGEM809652,76.481,131.227,1969-04-07 20:26:29
Earthquake,15.0,5.7,ISCGEM809697,-49.191,30.286,1969-04-09 11:43:48
Earthquake,110.4,5.7,ISCGEM809699,36.825,139.853,1969-04-09 12:57:25
Earthquake,565.0,5.8,ISCGEM809729,42.082,131.132,1969-04-10 14:54:05
Earthquake,20.0,5.7,ISCGEM809816,17.747,80.775,1969-04-13 15:24:55
Earthquake,167.5,6.4,ISCGEM809833,-6.162,129.789,1969-04-13 23:33:18
Earthquake,10.0,6.1,ISCGEM809881,39.854,143.647,1969-04-15 17:30:55
Earthquake,588.3,5.6,ISCGEM809889,-6.006,113.079,1969-04-15 22:15:11
Earthquake,25.0,6.5,ISCGEM809893,-3.549,151.019,1969-04-16 01:22:49
Earthquake,100.0,6.2,ISCGEM809905,-13.488,166.976,1969-04-16 12:19:35
Earthquake,35.0,6.0,ISCGEM809906,-13.558,166.773,1969-04-16 12:19:58
Earthquake,10.0,5.9,ISCGEM809924,39.599,143.616,1969-04-17 04:56:14
Earthquake,30.0,5.7,ISCGEM809970,-4.524,132.699,1969-04-18 12:32:04
Earthquake,70.7,5.6,ISCGEM810035,14.092,-91.058,1969-04-21 02:19:07
Earthquake,38.6,7.0,ISCGEM810045,32.15,131.938,1969-04-21 07:19:28
Earthquake,10.0,6.2,ISCGEM810076,-26.724,-113.955,1969-04-22 06:31:57
Earthquake,34.5,6.0,ISCGEM810080,39.893,143.35,1969-04-22 08:11:23
Earthquake,17.9,5.6,ISCGEM810096,12.705,58.403,1969-04-22 22:34:37
Earthquake,27.4,5.8,ISCGEM810156,7.413,-82.111,1969-04-25 03:34:20
Earthquake,35.0,6.0,ISCGEM810191,-30.663,-71.569,1969-04-26 05:58:53
Earthquake,35.0,6.2,ISCGEM810192,-30.576,-71.249,1969-04-26 06:02:52
Earthquake,35.0,5.6,ISCGEM810215,0.777,119.99,1969-04-27 01:37:19
Earthquake,45.0,5.7,ISCGEM810230,-57.655,-25.793,1969-04-27 12:59:09
Earthquake,283.5,5.9,ISCGEM810245,-22.356,-177.506,1969-04-28 07:25:30
Earthquake,68.6,5.7,ISCGEM810258,-7.889,158.92,1969-04-28 19:39:05
